rt,subject,trial_type,size,probe,predicted,phon_sim,probe_phon_sim
2.468994140625,61,OUT,4,T,0.5149107142857143,0.3113389981249825,0.30338517275216026
2.0672607421875,61,IN,4,S,0.5294642857142857,0.12333409620738355,0.38421144925859396
2.0672607421875,61,IN,4,K,0.515,0.2222222222222223,0.11111111111111115
1.53076171875,61,IN,8,K,0.5214285714285714,0.22968124231598522,0.04761904761904763
3.38589477539062,58,OUT,6,T,0.5367261904761905,0.33737545614595826,0.4302969867327555
2.4185791015625,58,OUT,4,D,0.5406250000000001,0.11756874754118651,0.3283097498210992
2.45379638671875,58,OUT,4,T,0.5269642857142857,0.19718372093245481,0.2810560733829
2.58599853515625,58,IN,6,K,0.5289880952380952,0.32724592442184786,0.05773502691896258
1.208251953125,58,OUT,4,C,0.5135714285714286,0.399786245705924,0.39433756729740654
2.274169921875,58,OUT,8,K,0.5226339285714285,0.40630983288844286,0.1915865088063882
1.86468505859375,58,IN,4,C,0.5397321428571429,0.32559087804215703,0.40451356366954694
1.30593872070312,58,OUT,8,Z,0.5349107142857144,0.4294003793860665,0.379653401274444
5.4874267578125,58,OUT,8,T,0.5327232142857143,0.16421700754833277,0.32216878364870327
5.4874267578125,58,OUT,8,H,0.5391517857142858,0.21748398568637092,0.11941772515768498
1.4307861328125,58,OUT,4,V,0.5368750000000001,0.2824045318333193,0.14433756729740646
1.39019775390625,58,OUT,4,H,0.5247321428571428,0.4319746711896452,0.0
1.30215454101562,58,OUT,4,P,0.5361607142857143,0.37300564528543084,0.5275105849101829
1.19415283203125,58,IN,4,F,0.5489285714285714,0.09622504486493764,0.09622504486493764
1.15457153320312,58,OUT,6,R,0.5471428571428572,0.2484045162283447,0.31543844299856305
1.73443603515625,58,OUT,8,R,0.5248214285714285,0.23685710882983188,0.3677050983124842
1.4571533203125,58,IN,4,B,0.5416071428571428,0.3113389981249825,0.324535599249993
1.30392456054688,58,OUT,8,R,0.5152232142857143,0.21878493227349446,0.3440782600933846
1.30392456054688,58,OUT,8,R,0.5244642857142857,0.22382500255695414,0.2384319800344856
1.41098022460938,58,IN,4,C,0.5341964285714286,0.2801940707691521,0.29340245255843583
1.05902099609375,58,OUT,4,P,0.5145535714285714,0.449910370942552,0.25000000000000006
1.2625732421875,58,IN,4,P,0.5226785714285714,0.27442872210295505,0.3035612008409864
1.2625732421875,58,IN,4,B,0.5358928571428572,0.3655626121623441,0.538675134594813
1.14871215820312,58,OUT,6,N,0.5227976190476191,0.2291595072553572,0.26663994604117247
1.33642578125,58,IN,6,T,0.5247619047619048,0.24713936910039228,0.28541627640345635
1.19943237304688,58,IN,8,B,0.5319196428571429,0.2701432848346582,0.3040439051613187
5.13232421875,58,IN,8,R,0.5283035714285714,0.2047032957367574,0.315832138642034
1.5074462890625,58,IN,6,L,0.5232738095238095,0.23864497721416392,0.2683281572999748
1.92123413085938,58,IN,8,S,0.5413839285714286,0.2157612617026794,0.2854529517770804
1.48495483398438,58,OUT,6,V,0.5388690476190476,0.16113687698064555,0.1517806004204932
1.61770629882812,58,IN,6,N,0.5345238095238095,0.4286996778999804,0.4730495168499706
1.27145385742188,58,OUT,6,H,0.518452380952381,0.26936411661819715,0.1036680779880244
1.29443359375,58,OUT,6,K,0.5224404761904762,0.3497227619978785,0.15922363354357996
1.3167724609375,58,OUT,6,Z,0.5375595238095238,0.1560641096122604,0.28324370427588524
2.93338012695312,58,IN,6,B,0.5328571428571428,0.21520256326379247,0.2756614672258461
2.63336181640625,58,IN,4,H,0.5101785714285714,0.342207262754783,0.09622504486493764
1.751708984375,58,IN,6,C,0.5260714285714285,0.2541800816626472,0.2943479161511604
1.1224365234375,58,OUT,4,K,0.5397321428571429,0.32559087804215703,0.14433756729740646
1.87347412109375,58,IN,6,N,0.5189285714285714,0.23791481123447702,0.3458038565994196
1.11798095703125,58,OUT,6,H,0.5105357142857143,0.26013703345669925,0.1036680779880244
1.57138061523438,58,IN,4,N,0.5277678571428571,0.21939962991572037,0.3527329632490537
1.64566040039062,58,IN,4,G,0.5315178571428572,0.32489312285296207,0.44245008972987526
2.3494873046875,58,IN,8,V,0.5234821428571428,0.2468143286926297,0.0
1.5313720703125,58,OUT,8,P,0.5427232142857144,0.3804632087824215,0.18600423396407312
2.9029541015625,58,OUT,4,N,0.5226785714285714,0.261906314838593,0.3763531213117798
1.28775024414062,58,IN,4,P,0.53125,0.22866807798802438,0.11111111111111115
8.99270629882812,58,OUT,6,C,0.5152380952380953,0.26332106060976185,0.3540373822552667
1.48275756835938,58,IN,4,Z,0.519375,0.24800564528543087,0.0
1.24771118164062,58,OUT,8,T,0.5312946428571428,0.31759125466275673,0.3227227400495667
3.3516845703125,58,IN,8,P,0.5221875,0.2970482143923348,0.1300976575032799
1.13357543945312,58,OUT,4,P,0.5466964285714285,0.4024846688486448,0.08333333333333336
1.054443359375,58,OUT,4,Z,0.5523214285714286,0.3655626121623441,0.2276709006307398
1.45693969726562,58,OUT,6,L,0.5273214285714286,0.2013817294775794,0.23513749508237303
1.45693969726562,58,OUT,6,L,0.5374404761904762,0.18038188595363308,0.18580385659941961
1.26126098632812,58,IN,4,P,0.5226785714285714,0.27442872210295505,0.3035612008409864
1.26126098632812,58,IN,4,B,0.5358928571428572,0.3655626121623441,0.538675134594813
1.8126220703125,58,IN,6,Z,0.5281547619047618,0.5053418012614797,0.12440169358562927
1.44427490234375,58,IN,6,V,0.5347619047619048,0.17373533206858266,0.06666666666666668
1.44427490234375,58,IN,6,D,0.5229761904761904,0.17807574648715427,0.33742731078159727
1.2677001953125,58,IN,4,N,0.5066964285714286,0.31406018070976294,0.309673094332366
1.17120361328125,58,IN,4,B,0.5292857142857144,0.28527344491042733,0.45943577870974356
1.37478637695312,58,OUT,8,K,0.5369642857142858,0.2660602996409058,0.0777510584910183
3.56060791015625,58,IN,6,S,0.529702380952381,0.3321486703315931,0.33416407864998743
1.97091674804688,58,IN,4,H,0.5078571428571428,0.15414425940230467,0.0
1.41598510742188,58,IN,4,N,0.51,0.16735895443054505,0.22360679774997896
1.45489501953125,58,IN,4,R,0.5408035714285715,0.20871441826484885,0.3212037916647601
1.4344482421875,58,IN,6,Z,0.5195833333333333,0.170758118819348,0.10327955589886446
1.46878051757812,58,IN,6,S,0.5233928571428571,0.42946218823044296,0.24189910556894997
1.46878051757812,58,IN,6,R,0.5175000000000001,0.3789925960181915,0.4868863536488434
3.57479858398438,58,IN,6,B,0.5382142857142858,0.15991449828236964,0.11547005383792516
1.9505615234375,58,IN,4,N,0.5358928571428572,0.2078689325833263,0.34120226591665964
4.23660278320312,58,OUT,6,D,0.5275,0.19325725614712158,0.28931478834912844
2.19619750976562,58,IN,6,T,0.5160119047619047,0.202878497985824,0.2915115253729867
1.18780517578125,58,IN,4,L,0.5272321428571429,0.09282335518055207,0.07453559924999299
1.16873168945312,58,OUT,8,N,0.5243303571428571,0.32935759506896023,0.4365788322489223
1.16873168945312,58,OUT,8,F,0.5316071428571428,0.3656538197459883,0.20555339887498947
2.12744140625,58,IN,6,C,0.5563690476190476,0.1847150628109127,0.17320508075688776
6.13455200195312,58,IN,4,D,0.5191071428571429,0.14433756729740646,0.2886751345948129
1.100341796875,58,OUT,4,D,0.5174107142857143,0.0985887038467491,0.40047853346980244
4.4183349609375,58,IN,4,B,0.5558035714285714,0.3655626121623441,0.44245008972987526
1.94546508789062,58,OUT,6,Z,0.5445833333333333,0.3844548097980719,0.3415149749909046
1.18991088867188,58,OUT,8,L,0.5420089285714285,0.23761751762191904,0.34090284374857005
1.46875,58,IN,6,S,0.5233928571428571,0.42946218823044296,0.24189910556894997
1.46875,58,IN,6,R,0.5175000000000001,0.3789925960181915,0.4868863536488434
3.3487548828125,58,IN,4,T,0.5216071428571428,0.3638440743601649,0.5305107410268316
1.32156372070312,58,OUT,6,H,0.5472619047619047,0.15991449828236962,0.15922363354357996
1.0302734375,58,OUT,6,F,0.5179761904761905,0.29917835631819434,0.37029624336492356
1.03683471679688,58,OUT,4,G,0.5333035714285714,0.2761181872241179,0.24340169943749473
1.18350219726562,58,OUT,4,F,0.5329464285714286,0.18888888888888888,0.44011314869608864
1.05825805664062,58,OUT,8,L,0.5278125,0.2514477681478728,0.3956559480312316
1.35980224609375,58,IN,8,S,0.5381696428571429,0.28652335445761123,0.4637630464113037
1.36212158203125,58,IN,4,P,0.5286607142857143,0.12264812168246181,0.0
1.28378295898438,58,OUT,4,P,0.5242857142857142,0.199893122852962,0.08333333333333336
1.30328369140625,58,IN,8,R,0.5152232142857143,0.21878493227349446,0.3440782600933846
1.30328369140625,58,IN,8,R,0.5244642857142857,0.22382500255695414,0.2384319800344856
1.70352172851562,58,IN,4,T,0.5122321428571428,0.44079596660153214,0.29340245255843583
1.017822265625,58,IN,6,R,0.5467857142857143,0.1560641096122604,0.256361137499428
1.07418823242188,58,OUT,8,C,0.5392857142857143,0.2347859785045046,0.18219470335811666
1.11386108398438,58,OUT,8,T,0.5403125,0.255912129328808,0.4210301536734866
1.0322265625,58,OUT,6,L,0.5401190476190476,0.2647518376852396,0.4587710134578462
0.980316162109375,58,OUT,4,H,0.5639285714285714,0.20802844373992713,0.1555021169820366
1.13784790039062,58,IN,8,B,0.5382589285714285,0.32528909001180445,0.33598773341131566
1.01394653320312,58,IN,8,B,0.5321428571428573,0.2883296278068408,0.33598773341131566
1.916259765625,58,IN,8,K,0.5197321428571429,0.28928586407152646,0.08885835256116377
1.49282836914062,58,IN,6,B,0.5357142857142857,0.25011658234962697,0.14717774601895417
1.08456420898438,58,OUT,6,G,0.5166666666666667,0.16275088906054339,0.2778304117873406
0.882568359375,58,OUT,4,N,0.5491964285714286,0.36285867766715346,0.5054525661853603
0.89654541015625,58,IN,8,Z,0.5261160714285715,0.33044855681300633,0.3188791851580596
1.02517700195312,58,OUT,4,Z,0.5355357142857144,0.34387316654739947,0.12909944487358058
0.892822265625,58,OUT,8,S,0.5362946428571428,0.23207094898521397,0.3336238819611874
0.801788330078125,58,OUT,8,L,0.5299107142857142,0.3430283704339043,0.28500114431107526
0.764434814453125,58,OUT,4,R,0.5228571428571429,0.05555555555555557,0.19999999999999998
1.28250122070312,58,OUT,4,P,0.5242857142857142,0.199893122852962,0.08333333333333336
1.28250122070312,58,OUT,4,B,0.5162500000000001,0.2585046251542074,0.27240805038360444
0.772216796875,58,OUT,4,T,0.5244642857142857,0.13333333333333333,0.21243277820691392
1.230712890625,58,OUT,6,R,0.5173214285714286,0.2317472740930966,0.36847082841570633
1.7454833984375,58,IN,8,N,0.5268303571428572,0.39935540176682716,0.4989472368559112
1.13589477539062,58,OUT,4,T,0.5495535714285715,0.19989312285296204,0.1666666666666667
1.13589477539062,58,OUT,4,P,0.5428571428571429,0.3113389981249825,0.36084391824351614
1.20172119140625,58,OUT,4,B,0.5465178571428572,0.31745008972987526,0.44245008972987526
1.20172119140625,58,OUT,4,R,0.5299107142857142,0.09622504486493764,0.24090284374857007
1.28265380859375,58,IN,8,V,0.5448660714285715,0.23613810120545062,0.08247860988423227
4.64959716796875,58,OUT,8,C,0.5354017857142856,0.35673029717353394,0.33946956457651184
1.98446655273438,58,IN,4,T,0.5139285714285714,0.24800564528543087,0.2073361559760488
2.8572998046875,58,OUT,8,S,0.5289732142857143,0.21312284438402498,0.3697082737855391
1.2176513671875,58,IN,8,C,0.5224553571428572,0.35690137496448315,0.3923189659228209
1.55215454101562,58,IN,4,F,0.545,0.1599159213074583,0.14907119849998599
1.367431640625,58,OUT,4,K,0.5183035714285714,0.0985887038467491,0.1666666666666667
1.89068603515625,58,IN,8,C,0.5388392857142857,0.2005208055095364,0.16698321318144577
0.85089111328125,58,IN,6,Z,0.5320833333333334,0.2682055423825616,0.28541627640345635
0.98931884765625,58,OUT,4,L,0.5096428571428571,0.1666666666666667,0.19364916731037085
3.924072265625,58,OUT,4,B,0.51,0.16735895443054505,0.34457683403230766
2.30807495117188,58,IN,4,B,0.5424107142857143,0.26933756729740643,0.0
1.7769775390625,58,IN,6,F,0.5532738095238096,0.2017900249519118,0.26264779985687936
1.44442749023438,58,IN,6,V,0.5347619047619048,0.17373533206858266,0.06666666666666668
1.44442749023438,58,IN,6,D,0.5229761904761904,0.17807574648715427,0.33742731078159727
1.73965454101562,58,IN,4,G,0.5304464285714285,0.30409397744826394,0.3415212882298613
1.11032104492188,58,OUT,4,B,0.5302678571428572,0.336441914088586,0.26698568897986824
1.11032104492188,58,OUT,4,V,0.5383928571428571,0.12841347034865883,0.08333333333333336
1.45623779296875,58,IN,4,B,0.5416071428571428,0.3113389981249825,0.324535599249993
1.45623779296875,58,IN,4,G,0.5355357142857143,0.34387316654739947,0.5169856889798683
1.1575927734375,58,IN,6,G,0.5238690476190476,0.17828633183448264,0.20491277293791677
1.19290161132812,58,OUT,8,H,0.5322767857142856,0.2250276062887869,0.11941772515768498
1.5240478515625,58,IN,8,S,0.5162053571428571,0.3918080851452133,0.4881659597327232
1.2237548828125,58,OUT,6,Z,0.5294642857142857,0.2973254677258511,0.28595941943534914
1.119140625,58,OUT,4,C,0.5360714285714285,0.17144661863985236,0.30338517275216026
1.6484375,58,IN,4,H,0.5399107142857142,0.15922363354357996,0.09622504486493764
1.22653198242188,58,IN,6,H,0.5291071428571429,0.19392361766416813,0.06666666666666668
2.91244506835938,58,IN,8,H,0.5328125,0.23638091417373747,0.1300976575032799
0.9912109375,58,IN,8,K,0.5349107142857142,0.2599476250149744,0.17771670512232754
1.24545288085938,58,IN,4,B,0.5464285714285715,0.08538032205746532,0.17076064411493064
2.04031372070312,58,OUT,4,B,0.5180357142857143,0.1517806004204932,0.33183756729740643
1.464111328125,58,IN,6,T,0.5226785714285714,0.32958414406780545,0.4736482458775785
1.33511352539062,58,IN,6,T,0.5247619047619048,0.24713936910039228,0.28541627640345635
1.33511352539062,58,IN,6,R,0.5204166666666666,0.3184233652911819,0.4421649940988476
0.66656494140625,58,IN,4,H,0.5458035714285714,0.27442872210295505,0.2073361559760488
1.15383911132812,58,OUT,4,H,0.4928571428571429,0.314060180709763,0.07216878364870323
1.61312866210938,58,IN,6,L,0.5241666666666666,0.34434354221090707,0.17888543819998318
1.001953125,58,OUT,4,B,0.5343749999999999,0.33136253994731063,0.24340169943749473
1.47955322265625,58,OUT,4,S,0.5211607142857143,0.2222222222222223,0.2165063509461097
1.2509765625,58,OUT,8,P,0.5519642857142857,0.27964504093769554,0.29425740943712797
1.13531494140625,58,OUT,4,T,0.5495535714285715,0.19989312285296204,0.1666666666666667
1.13531494140625,58,OUT,4,P,0.5428571428571429,0.3113389981249825,0.36084391824351614
1.02224731445312,58,OUT,8,S,0.5157142857142857,0.25400719035816993,0.39106082294178124
0.9844970703125,58,OUT,8,H,0.5340178571428571,0.34736528696601804,0.07216878364870323
1.43740844726562,58,IN,6,G,0.5363095238095238,0.29651138450190756,0.19472135954999578
1.89935302734375,58,IN,6,N,0.5323214285714286,0.2647518376852395,0.3905252161494154
1.45758056640625,58,IN,6,L,0.5374404761904762,0.18038188595363308,0.18580385659941961
1.87210083007812,58,IN,6,N,0.5189285714285714,0.23791481123447702,0.3458038565994196
1.87210083007812,58,IN,6,P,0.5318452380952381,0.17440640585133857,0.20000000000000004
1.27694702148438,58,OUT,4,C,0.5285714285714286,0.15922363354357996,0.14433756729740646
1.37689208984375,58,IN,8,B,0.5266517857142856,0.3196283549592542,0.37722703835343185
1.845458984375,58,IN,4,D,0.5224107142857143,0.3902734644166457,0.48240453183331927
1.61074829101562,58,OUT,8,G,0.5399999999999999,0.22808630664675242,0.285855724629297
0.82965087890625,58,OUT,6,S,0.5353571428571429,0.25824358097566746,0.27171932018244777
3.59027099609375,58,IN,6,F,0.5408928571428572,0.18213672050459187,0.17320508075688776
1.85308837890625,57,IN,4,B,0.5464285714285715,0.1731125224324688,0.09622504486493764
2.232177734375,57,OUT,6,L,0.5426190476190476,0.28689453417431976,0.229372146416176
1.32870483398438,57,OUT,4,B,0.5292857142857144,0.35167372327345525,0.40400635094610965
1.88128662109375,57,IN,4,N,0.5236607142857143,0.463488902812718,0.458744292832352
3.41787719726562,57,IN,4,Z,0.53125,0.20871441826484885,0.26835763802971174
1.99697875976562,57,OUT,6,Z,0.5132142857142857,0.3497227619978785,0.3720257160177362
3.7021484375,57,OUT,4,V,0.5247321428571429,0.19718372093245481,0.1555021169820366
1.94869995117188,57,OUT,8,N,0.5322767857142858,0.19904120784728793,0.3484022715930324
3.65631103515625,57,OUT,8,F,0.5236160714285714,0.2605282111407974,0.1478877906993411
3.42236328125,57,IN,6,S,0.5442261904761905,0.23213672050459183,0.31547005383792515
3.80413818359375,57,OUT,4,L,0.5261607142857143,0.3655626121623441,0.2795084971874737
2.58218383789062,57,IN,6,B,0.5397619047619048,0.19962689492662064,0.2756614672258461
1.98080444335938,57,OUT,4,Z,0.5163392857142857,0.15991592130745833,0.27343701217098704
2.75054931640625,57,OUT,4,P,0.5354464285714285,0.25682694069731765,0.0
2.37887573242188,57,IN,6,H,0.5194047619047618,0.22327955589886447,0.06666666666666668
4.04156494140625,57,IN,6,T,0.5290476190476191,0.312649986827006,0.42484485870632005
2.55398559570312,57,OUT,8,G,0.5366964285714286,0.27323598490897244,0.3300736585592528
3.47366333007812,57,OUT,6,F,0.5378571428571428,0.16872636916283787,0.21887316654739944
1.90625,57,OUT,4,Z,0.5088392857142857,0.27442872210295505,0.20126822852228382
2.14642333984375,57,IN,4,G,0.5220535714285715,0.3655626121623441,0.44245008972987526
1.96755981445312,57,OUT,4,D,0.5622321428571428,0.26933756729740643,0.4471687836487032
2.28924560546875,57,OUT,4,F,0.520892857142857,0.2957661115402473,0.1839721825236927
2.73776245117188,57,IN,8,C,0.5407589285714285,0.2274232106391544,0.1974890261826802
2.31082153320312,57,IN,6,N,0.5265476190476192,0.17807574648715427,0.17888543819998318
3.56304931640625,57,IN,4,G,0.5375,0.24598221788984534,0.07453559924999299
2.81686401367188,57,IN,8,H,0.5416964285714285,0.18113658489552056,0.1364774001802114
3.0244140625,57,IN,4,L,0.525625,0.4314757303333053,0.5648090636666386
1.65798950195312,57,OUT,4,G,0.5258928571428572,0.40520585143342536,0.27240805038360444
1.24124145507812,57,OUT,6,S,0.5292857142857142,0.3588175239683864,0.4733019081565728
3.02719116210938,57,OUT,4,D,0.5045535714285714,0.30546592649810744,0.44011314869608864
2.04165649414062,57,IN,4,H,0.5367857142857142,0.1924500897298753,0.09622504486493764
2.93661499023438,57,OUT,4,F,0.4961607142857143,0.16735895443054505,0.29930339887498947
1.76739501953125,57,OUT,4,L,0.5453571428571429,0.3305170542657881,0.5118033988749895
5.76251220703125,57,IN,6,H,0.5098214285714285,0.17915950725535715,0.12440169358562927
4.0472412109375,57,IN,8,L,0.5244642857142857,0.21206606360210767,0.23349025260631673
2.37124633789062,57,IN,4,Z,0.50875,0.1666666666666667,0.11111111111111115
2.34140014648438,57,IN,4,T,0.5120535714285714,0.4052058514334253,0.40451356366954694
5.11276245117188,57,OUT,8,B,0.5304017857142858,0.2937244663995302,0.24977133280494535
1.63604736328125,57,IN,4,R,0.5510714285714285,0.2078689325833263,0.34120226591665964
1.63604736328125,57,IN,4,P,0.5464285714285715,0.08538032205746532,0.2998396842794431
2.34628295898438,57,OUT,4,N,0.5545535714285714,0.2554486784085176,0.2968045431860648
4.76025390625,57,OUT,6,C,0.5479166666666667,0.15612791407490076,0.2022567818347735
2.50372314453125,57,IN,4,V,0.5071428571428571,0.2073361559760488,0.09622504486493764
2.78115844726562,57,OUT,8,C,0.5220089285714286,0.24251784388238204,0.22563411426114194
3.71649169921875,57,IN,6,K,0.5403571428571429,0.2936133762312202,0.17320508075688776
1.75885009765625,57,OUT,8,H,0.5414732142857143,0.21475060817846736,0.11941772515768498
1.53973388671875,57,OUT,6,G,0.5514880952380953,0.25418260695822986,0.29576064411493064
0.99310302734375,57,OUT,4,N,0.5487500000000001,0.15991592130745833,0.3677050983124842
1.01470947265625,57,IN,8,G,0.5474553571428571,0.3056814439018777,0.40189128561205667
0.9891357421875,57,OUT,4,V,0.5403571428571429,0.21939962991572037,0.0
2.18331909179688,57,OUT,4,F,0.5175892857142856,0.17652599278112766,0.1839721825236927
1.62551879882812,57,IN,8,L,0.5403125,0.2396219616260257,0.3527176943201999
2.10964965820312,57,IN,6,K,0.5460714285714285,0.20449284839117782,0.18213672050459184
4.50595092773438,57,OUT,8,B,0.5257589285714286,0.30388594525708534,0.32194011645364856
1.1842041015625,57,OUT,8,N,0.5286160714285715,0.2514879977244393,0.36452968196766966
1.16397094726562,57,OUT,4,T,0.5531249999999999,0.3420477515981822,0.4401036788376537
1.719970703125,57,IN,6,P,0.5148809523809524,0.17664874085517707,0.20000000000000004
1.7266845703125,57,IN,6,S,0.5092261904761904,0.18809114700306126,0.23094010767585033
1.15737915039062,57,OUT,6,L,0.5385119047619048,0.1712456192722277,0.3900007628740502
1.4527587890625,57,IN,8,K,0.525,0.2783904028540573,0.04761904761904763
1.11770629882812,57,OUT,8,Z,0.5281696428571429,0.369579875106309,0.3435690094500924
1.0458984375,57,OUT,6,G,0.5182738095238095,0.2203048679452124,0.17076064411493064
1.0458984375,57,OUT,6,D,0.524047619047619,0.29917835631819434,0.36385038759912147
2.08206176757812,57,OUT,8,N,0.5255803571428571,0.18331463111863494,0.28067713281142753
1.0467529296875,57,OUT,6,D,0.524047619047619,0.29917835631819434,0.36385038759912147
1.64291381835938,57,IN,4,R,0.5171428571428571,0.30546592649810744,0.43879925983144075
1.25296020507812,57,OUT,6,L,0.535952380952381,0.25600124597182894,0.32543768012451285
1.9249267578125,57,IN,4,B,0.5283928571428571,0.37098221788984537,0.324535599249993
1.08114624023438,57,OUT,4,V,0.5085714285714287,0.18888888888888888,0.0
1.47927856445312,57,IN,4,Z,0.5041071428571429,0.14162185213794262,0.1721325931647741
1.48565673828125,57,OUT,6,G,0.5200595238095239,0.3293999682411764,0.42925348860486484
1.205810546875,57,OUT,4,Z,0.5409821428571429,0.24598221788984534,0.26835763802971174
1.205810546875,57,OUT,4,S,0.5345535714285714,0.20871441826484885,0.44671144925859396
1.52420043945312,57,OUT,8,V,0.5279464285714286,0.25529988666891484,0.14991984213972154
1.52420043945312,57,OUT,8,P,0.5420982142857143,0.2291942729554536,0.29425740943712797
2.30575561523438,57,IN,4,T,0.5424107142857142,0.26933756729740643,0.2998396842794431
2.30575561523438,57,IN,4,G,0.5427678571428571,0.19953559924999298,0.324535599249993
1.63687133789062,57,OUT,4,R,0.5510714285714285,0.2078689325833263,0.34120226591665964
1.63687133789062,57,OUT,4,P,0.5464285714285715,0.08538032205746532,0.2998396842794431
1.47030639648438,57,IN,4,B,0.5639285714285714,0.20802844373992713,0.07453559924999299
1.9014892578125,57,IN,6,K,0.5294047619047619,0.2813389786187642,0.2398717474235544
1.9014892578125,57,IN,6,V,0.5229166666666667,0.2145340147766192,0.05773502691896258
1.13739013671875,57,IN,4,K,0.5279464285714286,0.30546592649810744,0.0
1.42611694335938,57,OUT,4,T,0.5319642857142857,0.42925348860486473,0.5920603073469732
6.42636108398438,57,OUT,8,P,0.5333928571428571,0.32252793323480844,0.33592407610379466
1.5308837890625,57,OUT,6,F,0.531845238095238,0.3313389786187642,0.04811252243246882
1.58721923828125,57,IN,4,C,0.5545535714285714,0.25544867840851765,0.3184472670871599
0.7939453125,57,IN,4,F,0.5570535714285714,0.378629576698257,0.49059248672984723
0.815032958984375,57,IN,6,C,0.5263095238095238,0.39729432836858114,0.352082943070123
1.90435791015625,57,OUT,4,F,0.509375,0.1924500897298753,0.2596687836487032
1.1783447265625,57,IN,4,K,0.50875,0.16735895443054505,0.11111111111111115
1.09567260742188,57,OUT,8,R,0.5426785714285715,0.2207043419677676,0.3602056704680219
1.98239135742188,57,IN,4,T,0.5499107142857143,0.27171300694349115,0.30828851880460933
0.92852783203125,57,IN,4,Z,0.5201785714285715,0.1924500897298753,0.1924500897298753
0.870330810546875,57,IN,4,G,0.5439285714285715,0.3387937924061242,0.4207606441149306
1.27401733398438,57,IN,4,N,0.5146428571428571,0.3569401310833123,0.4902734644166456
1.68716430664062,57,OUT,6,L,0.527202380952381,0.27388086680535295,0.2451367322083228
1.61663818359375,57,OUT,6,C,0.542797619047619,0.3207087894792916,0.1822913414473247
2.83822631835938,57,OUT,4,L,0.5372321428571429,0.19989312285296204,0.12045142187428504
1.7183837890625,57,IN,8,V,0.5212053571428572,0.22532159537089622,0.04761904761904763
1.274658203125,57,IN,4,N,0.5146428571428571,0.3569401310833123,0.4902734644166456
4.75396728515625,57,IN,8,S,0.5228571428571429,0.22665672292014855,0.36240654243348225
1.285400390625,57,IN,8,V,0.5320535714285715,0.21047112793287479,0.08247860988423227
1.2333984375,57,OUT,8,R,0.5240625,0.2770382801531114,0.3602056704680219
1.2333984375,57,OUT,8,B,0.5310267857142857,0.3342203671142143,0.35165487491054953
2.3983154296875,57,IN,8,D,0.5246875,0.30495738742137923,0.48235399979554183
1.21566772460938,57,OUT,8,G,0.5312053571428571,0.23932797254391633,0.1641548749105496
1.27645874023438,57,OUT,4,V,0.5321428571428571,0.11111111111111115,0.0
1.27645874023438,57,OUT,4,N,0.5217857142857143,0.24800564528543087,0.2881565201867693
1.51007080078125,57,IN,4,R,0.530625,0.2824045318333193,0.4157378651666526
1.43524169921875,57,IN,6,R,0.5336309523809525,0.3062190688804493,0.3905252161494154
1.67282104492188,57,IN,6,L,0.5213690476190477,0.30785160926858957,0.3596406933982925
1.234619140625,57,OUT,8,B,0.5310267857142857,0.3342203671142143,0.35165487491054953
1.20266723632812,57,IN,8,K,0.533125,0.2750762673875122,0.17771670512232754
1.28152465820312,57,IN,6,K,0.536607142857143,0.202878497985824,0.05773502691896258
1.83346557617188,57,IN,8,T,0.5336607142857144,0.2845189104535046,0.3034606133616572
0.95611572265625,57,OUT,4,K,0.5525892857142857,0.2916666666666667,0.14433756729740646
2.10751342773438,57,OUT,4,P,0.5389285714285714,0.12333409620738355,0.14433756729740646
1.2200927734375,57,OUT,4,K,0.5191071428571428,0.14433756729740646,0.1555021169820366
1.2200927734375,57,OUT,4,G,0.5499107142857143,0.2717130069434912,0.27240805038360444
1.09048461914062,57,IN,4,L,0.5160714285714285,0.27495518547127595,0.3527329632490537
1.09048461914062,57,IN,4,F,0.5430357142857143,0.4314757303333053,0.29814239699997197
0.96551513671875,57,IN,6,R,0.5205952380952382,0.23675623699884146,0.2305252161494154
1.38043212890625,57,OUT,4,T,0.5475892857142858,0.2078689325833263,0.27343701217098704
2.17324829101562,57,IN,4,G,0.5375,0.12841347034865883,0.17076064411493064
1.24462890625,57,OUT,6,R,0.5267261904761905,0.2813389786187642,0.3527062426235595
1.31304931640625,57,IN,4,G,0.5478571428571429,0.20802844373992713,0.07453559924999299
1.98779296875,57,OUT,4,K,0.5502678571428572,0.1731125224324688,0.299839684279443
0.835906982421875,57,OUT,6,P,0.5320833333333334,0.25193774665880875,0.1517806004204932
0.822723388671875,57,IN,4,L,0.5158035714285714,0.08606629658238706,0.1721325931647741
1.23666381835938,57,OUT,4,F,0.5211607142857143,0.21939962991572037,0.2957755813986822
1.58016967773438,57,IN,8,L,0.5344642857142857,0.35853994377584364,0.4521782263214075
1.55584716796875,57,IN,4,T,0.5282142857142857,0.3655626121623441,0.4811252243246882
1.08041381835938,57,OUT,4,V,0.5085714285714287,0.18888888888888888,0.0
1.08041381835938,57,OUT,4,K,0.5320535714285715,0.3035612008409864,0.07216878364870323
1.51089477539062,57,OUT,6,F,0.531547619047619,0.2849375979852423,0.19718372093245481
0.912384033203125,57,OUT,8,G,0.5237499999999999,0.26779952417735475,0.19210572462929698
1.49856567382812,57,IN,6,B,0.5322023809523809,0.3441640786499874,0.2841640786499874
0.830810546875,57,OUT,4,P,0.5442857142857143,0.4314757303333053,0.14433756729740646
